ID No.,Start Date,Start Date - Month,Start Date - Day,Start Date - Year,End Date,End Date - Month,End Date - Day,End Date - Year,Exhibition Type,Title,Gallery Site,Gallery Terminal,Gallery Area,Gallery Level,Gallery Name
674,12/12/1996,12,12,1996,01/22/1997,1,22,1997,General,Children's Art: French American School,E01,T3,E,,E-01 Children’s Art Gallery #2
30,03/04/1997,3,4,1997,05/29/1997,5,29,1997,General,Children's Art: Creativity Explored 4,E01,T3,E,,E-01 Children’s Art Gallery #2
52,08/29/1997,8,29,1997,10/14/1997,10,14,1997,General,"Children's Art: Kids Art 1997, San Francisco",E01,T3,E,,E-01 Children’s Art Gallery #2
86,08/17/1998,8,17,1998,09/25/1998,9,25,1998,General,Children's Art: San Francisco Children’s Art Center,E01,T3,E,,E-01 Children’s Art Gallery #2
651,10/21/2002,10,21,2002,12/30/2002,12,30,2002,General,Children's Art: Desserts,C05,T1,C,A,C-05 Terminal One Lower Gallery
775,08/10/2004,8,10,2004,09/30/2004,9,30,2004,General,Children's Art: Explorations in Science and Art from the Edgewood Center,C05,T1,C,A,C-05 Terminal One Lower Gallery
796,10/01/2004,10,1,2004,11/30/2004,11,30,2004,General,Children's Art: International Heritage Dolls,C05,T1,C,A,C-05 Terminal One Lower Gallery
784,02/22/2005,2,22,2005,08/22/2005,8,22,2005,General,Mapping  America,G01,IT,G,D,G-01 International North Wall
816,06/01/2005,6,1,2005,07/30/2005,7,30,2005,General,Children's Art: San Francisco Waldorf High School: Drawings and Paintings from the 2004-05 School Year,C05,T1,C,A,C-05 Terminal One Lower Gallery
852,06/01/2006,6,1,2006,07/31/2006,7,31,2006,General,Children's Art: Academic and the Arts: Building a Better Foundation for Students from the American Indian Public Charter School and East Oakland Leadership Academy,C05,T1,C,A,C-05 Terminal One Lower Gallery
947,06/06/2007,6,6,2007,08/15/2007,8,15,2007,General,Children's Art: Portraits by Christian Community School,C05,T1,C,A,C-05 Terminal One Lower Gallery
960,04/01/2008,4,1,2008,06/04/2008,6,4,2008,General,Children’s Art: The World As Family,C05,T1,C,A,C-05 Terminal One Lower Gallery
1094,08/02/2010,8,2,2010,09/30/2010,9,30,2010,General,Children’s Art: Valley Christian School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1130,04/01/2011,4,1,2011,10/31/2011,10,31,2011,General,The Enduring Designs of Josef Frank,A07,IT,A,D,A-07 International Central Case
1135,08/01/2011,8,1,2011,09/30/2011,9,30,2011,General,Children’s Art: Starlight Christian Preschool,C05,T1,C,A,C-05 Terminal One Lower Gallery
1238,10/01/2012,10,1,2012,11/30/2012,11,30,2012,General,Children’s Art: Root Division,C05,T1,C,A,C-05 Terminal One Lower Gallery
1268,02/03/2014,2,3,2014,03/28/2014,3,28,2014,General,Children’s Art: Artwork from Leap,C05,T1,C,A,C-05 Terminal One Lower Gallery
1331,09/12/2014,9,12,2014,03/23/2015,3,23,2015,General,When Art Rocked: San Francisco Music Posters,G01,IT,G,D,G-01 International North Wall
90,09/16/1991,9,16,1991,10/31/1991,10,31,1991,General,"Children's Art: San Francisco Symphony, Education Program",E01,T3,E,,E-01 Children’s Art Gallery #2
17,09/19/1996,9,19,1996,10/31/1996,10,31,1996,General,Children's Art: McKinley School,E01,T3,E,,E-01 Children’s Art Gallery #2
53,10/15/1997,10,15,1997,11/30/1997,11,30,1997,General,"Children's Art: The Convent of The Sacred Heart Elementary, San Francisco",E01,T3,E,,E-01 Children’s Art Gallery #2
62,07/27/1998,7,27,1998,10/31/1998,10,31,1998,General,Japan 2000 - New Architecture,B03,T1,B,D,B-03 Gate 36
851,04/01/2006,4,1,2006,05/31/2006,5,31,2006,General,Children's Art: Oasis for Girls,C05,T1,C,A,C-05 Terminal One Lower Gallery
853,08/01/2006,8,1,2006,09/28/2006,9,28,2006,General,Children's Art: Art in Action - Imagination Moves The Mind,C05,T1,C,A,C-05 Terminal One Lower Gallery
875,10/01/2006,10,1,2006,11/30/2006,11,30,2006,General,Children's Art: The Art of Beets: From DooF - A Food Show for Kids and the Risse Community School,C05,T1,C,A,C-05 Terminal One Lower Gallery
891,01/24/2007,1,24,2007,08/10/2007,8,10,2007,General,Collecting by Design: Silver and Metalwork of the Twentieth Century,G02,IT,G,D,G-02 International North Cases
637,10/29/2007,10,29,2007,06/15/2008,6,15,2008,General,San Francisco Ballet at Seventy-Five,G01,IT,G,D,G-01 International North Wall
1274,04/01/2013,4,1,2013,05/31/2013,5,31,2013,General,Children’s Art: The San Francisco School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1318,06/02/2014,6,2,2014,08/01/2014,8,1,2014,General,Student Art: Ruth Asawa San Francisco School of the Arts,C05,T1,C,A,C-05 Terminal One Lower Gallery
1319,08/01/2014,8,1,2014,09/30/2014,9,30,2014,General,Student Art: Stuart Hall,C05,T1,C,A,C-05 Terminal One Lower Gallery
18,10/31/1996,10,31,1996,12/12/1996,12,12,1996,General,Bay View Opera House,E01,T3,E,,E-01 Children’s Art Gallery #2
19,01/23/1997,1,23,1997,03/03/1997,3,3,1997,General,Children's Art: San Francisco Symphony,E01,T3,E,,E-01 Children’s Art Gallery #2
50,05/30/1997,5,30,1997,07/14/1997,7,14,1997,General,Children's Art: San Francisco Arts Education Project,E01,T3,E,,E-01 Children’s Art Gallery #2
51,07/15/1997,7,15,1997,08/28/1997,8,28,1997,General,"Children's Art: Phoebe Hearst Pre-School Learning Center, San Francisco",E01,T3,E,,E-01 Children’s Art Gallery #2
87,09/28/1998,9,28,1998,11/16/1998,11,16,1998,General,Children's Art: National Institute of Art and Disabilities,E01,T3,E,,E-01 Children’s Art Gallery #2
88,11/17/1998,11,17,1998,12/17/1998,12,17,1998,General,Children's Art: Kid’s Art,E01,T3,E,,E-01 Children’s Art Gallery #2
23,07/02/2001,7,2,2001,10/16/2001,10,16,2001,General,The Art of Avoidance: Decorated Shields from Aboriginal Australia,G01,IT,G,D,G-01 International North Wall
185,08/12/2002,8,12,2002,01/30/2003,1,30,2003,Aviation,2001: Building for Space Travel,K02,IT,A,D,AML Aviation Museum Gallery 02
127,08/12/2003,8,12,2003,05/24/2004,5,24,2004,General,Ties That Bind: Three Generations of Quilters,G01,IT,G,D,G-01 International North Wall
766,10/01/2003,10,1,2003,11/30/2003,11,30,2003,General,Children's Art: Phat Chance - Urban Art,C05,T1,C,A,C-05 Terminal One Lower Gallery
148,05/18/2004,5,18,2004,01/24/2005,1,24,2005,General,S.S. Normandie,G01,IT,G,D,G-01 International North Wall
924,12/16/2007,12,16,2007,,1,15,2008,General,Children's Art: Self-Portraits in Pastel,C05,T1,C,A,C-05 Terminal One Lower Gallery
911,06/16/2008,6,16,2008,11/03/2008,11,3,2008,General,Scandinavian Modernism: In Pursuit of Function and Beauty,G01,IT,G,D,G-01 International North Wall
973,10/01/2008,10,1,2008,11/30/2008,11,30,2008,General,Children's Art: Peralta Elementary School,C05,T1,C,A,C-05 Terminal One Lower Gallery
901,11/07/2008,11,7,2008,05/04/2009,5,4,2009,General,Inside Track: Toy Trains,G01,IT,G,D,G-01 International North Wall
1026,12/28/2009,12,28,2009,01/29/2010,1,29,2010,General,Children's Art: Artwork from PalCare,C05,T1,C,A,C-05 Terminal One Lower Gallery
1064,03/05/2010,2,19,2010,08/16/2010,8,16,2010,Aviation,Japan Airlines: Over Fifty-Five Years of Service,K02,IT,A,D,AML Aviation Museum Gallery 02
1093,04/01/2010,4,1,2010,05/31/2010,5,31,2010,General,Children’s Art: Brandeis Hillel Day School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1105,04/29/2010,4,29,2010,10/25/2010,10,25,2010,General,Shanghai: High-Rise Architecture and the Remaking of China’s Gateway to the World,G01,IT,G,D,G-01 International North Wall
1105,04/29/2010,4,29,2010,10/25/2010,10,25,2010,General,Shanghai: High-Rise Architecture and the Remaking of China’s Gateway to the World,A07,IT,A,D,A-07 International Central Case
1128,06/01/2010,6,1,2010,07/30/2010,7,30,2010,General,Children’s Art: Collage Portraits from Parkside Intermediate School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1071,08/13/2010,8,19,2010,02/01/2011,2,1,2011,Aviation,China Clipper 75th Anniversary: To Paradise and Beyond; Trans-Pacific Air Service through Hawai'i,K02,IT,A,D,AML Aviation Museum Gallery 02
1123,10/04/2010,10,4,2010,11/30/2010,11,30,2010,General,Children’s Art: Marin School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1124,12/01/2010,12,1,2010,01/31/2011,1,31,2011,General,Children’s Art: Lick Wilmerding,C05,T1,C,A,C-05 Terminal One Lower Gallery
1136,10/03/2011,10,3,2011,11/30/2011,11,30,2011,General,"Children’s Art: Urban School, Place as Memories and Feelings - A Photographic Essay",C05,T1,C,A,C-05 Terminal One Lower Gallery
1173,06/04/2012,6,4,2012,07/30/2012,7,30,2012,General,Children’s Art: Ruth Asawa San Francisco School of the Arts,C05,T1,C,A,C-05 Terminal One Lower Gallery
1234,08/01/2012,8,1,2012,09/28/2012,9,28,2012,General,Children’s Art: Coach Art,C05,T1,C,A,C-05 Terminal One Lower Gallery
162,04/22/2002,4,22,2002,11/12/2002,11,12,2002,General,An Evolution of Form: The American Chair,G01,IT,G,D,G-01 International North Wall
762,06/12/2003,6,12,2003,07/31/2003,7,31,2003,General,Children's Art: Faces of First Grade,C05,T1,C,A,C-05 Terminal One Lower Gallery
148,05/18/2004,5,18,2004,01/24/2005,1,24,2005,General,S.S. Normandie,G02,IT,G,D,G-02 International North Cases
918,04/06/2007,4,6,2007,06/05/2007,6,5,2007,General,"Children's Art: Materials, Techniques, and Media: The Jewish Community Center of San Francisco",C05,T1,C,A,C-05 Terminal One Lower Gallery
972,08/01/2008,8,1,2008,09/30/2008,9,30,2008,General,Children's Art: Christian Community Schools,C05,T1,C,A,C-05 Terminal One Lower Gallery
974,12/01/2008,12,1,2008,01/30/2009,1,30,2009,General,Children's Art: SOTA,C05,T1,C,A,C-05 Terminal One Lower Gallery
975,02/01/2009,2,1,2009,03/30/2009,3,30,2009,General,Children's Art: Martin Elementary School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1160,11/04/2011,11,4,2011,07/16/2012,7,16,2012,General,Moto Bellissima: Italian Motorcycles from the 1950s and 1960s,G01,IT,G,D,G-01 International North Wall
1145,12/05/2011,12,5,2011,01/31/2012,1,31,2012,General,"Children’s Art: Youthful Expressions of San Francisco’s Architectural Beauty, The San Francisco School",C05,T1,C,A,C-05 Terminal One Lower Gallery
1150,02/01/2012,2,1,2012,03/30/2012,3,30,2012,General,Children’s Art: San Francisco Dental Society,C05,T1,C,A,C-05 Terminal One Lower Gallery
1197,07/16/2012,7,16,2012,02/11/2013,2,11,2013,General,"From Repack to Rwanda, The Origins, Evolution and Global Reach of the Mountain Bike",G01,IT,G,D,G-01 International North Wall
1267,06/03/2013,6,3,2013,09/30/2013,9,30,2013,General,Children’s Art: Star Light Christian Preschool,C05,T1,C,A,C-05 Terminal One Lower Gallery
1208,08/20/2015,8,20,2013,03/03/2014,3,3,2014,General,"America’s Cup, Sailing for International Sport’s Greatest Trophy 1851-1937",G01,IT,G,D,G-01 International North Wall
1385,02/02/2015,2,2,2015,03/31/2015,3,31,2015,General,Student Art: Join the Super Smile Team! Thirty-ninth Annual Children’s Poster Contest,C05,T1,C,A,C-05 Terminal One Lower Gallery
1407,06/01/2015,6,1,2015,07/31/2015,7,31,2015,General,Student Art: Peralta Elementary School,C05,T1,C,A,C-05 Terminal One Lower Gallery
814,12/01/2004,12,1,2004,01/30/2005,1,30,2005,General,Children's Art: Celebrate with Me San Francisco,C05,T1,C,A,C-05 Terminal One Lower Gallery
831,02/01/2005,2,1,2005,03/31/2006,3,31,2006,General,Children's Art: Children's Explorations through Art,C05,T1,C,A,C-05 Terminal One Lower Gallery
817,08/01/2005,8,1,2005,09/30/2005,9,30,2005,General,Children's Art: Glide Memorial Methodist Church,C05,T1,C,A,C-05 Terminal One Lower Gallery
862,01/13/2006,1,13,2006,08/07/2006,8,7,2006,General,Five Centuries of Swedish Silver,G02,IT,G,D,G-02 International North Cases
884,11/09/2006,11,9,2006,03/26/2007,3,26,2007,General,Bali and Java: Art and Folk Traditions,G01,IT,G,D,G-01 International North Wall
976,04/01/2009,4,1,2009,06/30/2009,6,30,2009,General,Children's Art: Drawing Dream: Artwork from DrawBridge - An Arts Program for Homeless Children,C05,T1,C,A,C-05 Terminal One Lower Gallery
1020,08/03/2009,8,3,2009,09/30/2009,9,30,2009,General,Children's Art: Artwork From Parkside Intermediate,C05,T1,C,A,C-05 Terminal One Lower Gallery
1095,08/24/2009,8,24,2009,12/07/2009,12,7,2009,Aviation,Air France and Predecessor Airlines,AML04B,IT,A,D,AML Aviation Museum Gallery 04b Special Collections Room
1019,11/12/2010,11,12,2010,03/28/2011,3,28,2011,General,A World of Masks from the Phoebe A. Hearst Museum of Anthropology,G01,IT,G,D,G-01 International North Wall
1130,04/01/2011,4,1,2011,10/31/2011,10,31,2011,General,The Enduring Designs of Josef Frank,G01,IT,G,D,G-01 International North Wall
897,12/01/2006,12,1,2006,02/01/2007,2,1,2007,General,Children's Art: Alice Fong Yu,C05,T1,C,A,C-05 Terminal One Lower Gallery
959,02/04/2008,2,4,2008,03/28/2008,3,28,2008,General,Children's Art: Starr King Elementry School,C05,T1,C,A,C-05 Terminal One Lower Gallery
992,01/30/2009,1,30,2009,08/25/2009,8,25,2009,Aviation,Painted Wings: A History of Airline Identity,K02,IT,A,D,AML Aviation Museum Gallery 02
1051,06/01/2009,6,1,2009,07/31/2009,7,31,2009,General,Children’s Art: The Imagine Bus Project,C05,T1,C,A,C-05 Terminal One Lower Gallery
1029,11/20/2009,11,20,2009,04/26/2010,4,19,2010,General,Pinball! From Bagatelle to Rainbow and Flipper to Twilight Zone,G01,IT,G,D,G-01 International North Wall
1142,04/04/2011,4,4,2011,05/30/2011,5,30,2011,General,Children’s Art: Sequoia Preschool,C05,T1,C,A,C-05 Terminal One Lower Gallery
1137,06/01/2011,6,1,2011,07/29/2011,7,29,2011,General,"Children’s Art: The Spirit of Mount Fuji/Reflections on Self-Portraits, Creative Arts Charter School",C05,T1,C,A,C-05 Terminal One Lower Gallery
1203,04/02/2012,4,2,2012,05/31/2012,5,31,2012,General,Children’s Art: Marin Preparatory School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1264,02/01/2013,2,1,2013,03/29/2013,3,29,2013,General,Children’s Art: Stuart Hall,C05,T1,C,A,C-05 Terminal One Lower Gallery
1199,02/15/2013,2,15,2013,07/22/2013,7,22,2013,General,Inspired Design: Shaker Furniture from the Benjamin Rose Collection,G01,IT,G,D,G-01 International North Wall
1265,10/01/2013,10,1,2013,11/29/2013,11,29,2012,General,Children’s Art: San Francisco University High School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1373,12/01/2014,12,1,2014,01/30/2015,1,30,2015,General,Student Art: Red Poppy Art House,C05,T1,C,A,C-05 Terminal One Lower Gallery
1353,03/27/2015,3,27,2015,11/02/2015,11,2,2015,General,The Tushanwan Pagodas: Models from the 1915 Panama-Pacific International Exposition,G01,IT,G,D,G-01 International North Wall
1353,04/10/2015,4,10,2015,11/16/2015,11,16,2015,General,The Tushanwan Pagodas: Models from the 1915 Panama-Pacific International Exposition,K01,IT,A,D,AML Aviation Museum Gallery 01
1410,08/03/2015,8,3,2015,09/30/2015,9,30,2015,General,Student Art: ArtSpan,C05,T1,C,A,C-05 Terminal One Lower Gallery
465,07/13/1983,7,13,1983,01/01/1984,1,1,1984,General,Navajo Weavings,D05,T2,D,D,D-05 Central South Connector
1308,12/02/2013,12,2,2013,01/31/2014,1,31,2014,General,Children’s Art: San Francisco Friends School,C05,T1,C,A,C-05 Terminal One Lower Gallery
1230,03/07/2014,3,7,2014,09/22/2014,9,22,2014,General,Doors: Entryways to World Culture,G01,IT,G,D,G-01 International North Wall
1338,04/11/2014,4,11,2014,05/30/2014,5,30,2014,General,Student Art: Pomeroy Recreation and Rehabilitation Center,C05,T1,C,A,C-05 Terminal One Lower Gallery
1421,10/01/2015,10,1,2015,11/30/2015,11,30,2015,General,Student Art: SF Waldorf School,C05,T1,C,A,C-05 Terminal One Lower Gallery
