"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
429824,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  STRATHCONA DR SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429825,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  85 ST SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429826,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  85 ST SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429827,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429828,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429829,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429830,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  STRATHCONA DR SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429831,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429832,"Signs Manufacture - Street Name Blades","    ",06/26/2013 14:17:00,07/17/2013 15:48:00
429833,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","1645 STRATHCONA DR SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429834,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429835,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429836,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  85 ST SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429837,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429838,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429839,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429840,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429841,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429842,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429843,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429844,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429845,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429846,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429847,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  85 ST SW  ",06/26/2013 14:17:00,08/13/2013 11:00:00
429848,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429849,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429850,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429851,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429852,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429853,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429854,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
429855,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",06/26/2013 14:17:00,08/13/2013 11:00:00
423286,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  36 AV SW  ",05/15/2013 14:01:23,06/04/2013 13:50:00
417343,"Bridges Miscellaneous Repairs","    ",04/08/2013 07:28:14,07/17/2013 13:45:00
429755,"SL Replace Bulb","668 WILLACY DR SE  ",06/26/2013 07:58:39,06/10/2013 00:00:00
429757,"SL Replace Bulb","712 WILLACY DR SE  ",06/26/2013 08:02:02,06/10/2013 00:00:00
429759,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  100 AV NE  ",06/26/2013 08:49:56,07/03/2013 13:08:00
429762,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",06/26/2013 09:04:27,07/02/2013 09:38:00
429770,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  4 AV SW  ",06/26/2013 09:05:56,07/23/2013 14:41:00
429771,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 ST SW  ",06/26/2013 09:09:00,07/29/2013 09:30:00
429781,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1320 16 AV SW 1301P",06/26/2013 09:29:25,07/03/2013 15:37:00
429785,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR SE  ",06/26/2013 09:45:40,07/03/2013 15:33:00
429786,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  24 AV SW  ",06/26/2013 09:49:42,07/03/2013 15:16:00
429790,"SL Replace Bulb","28 EDGEBROOK PT NW  ",06/26/2013 09:51:10,06/15/2013 00:00:00
429793,"SL Replace Bulb","196 EDGEBROOK PA NW  ",06/26/2013 10:00:10,06/15/2013 00:00:00
429795,"SL Replace Bulb","164 EDGEBROOK PA NW  ",06/26/2013 10:04:16,06/15/2013 00:00:00
429797,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  DOUGLAS GLEN GV SE  ",06/26/2013 10:16:19,07/03/2013 15:13:00
429808,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR SW  ",06/26/2013 10:53:24,07/02/2013 09:41:00
429815,"SL Replace Bulb","303 FALCONRIDGE CR NE  ",06/26/2013 14:07:54,06/16/2013 00:00:00
429816,"SL Replace Bulb","114 FALWOOD CR NE  ",06/26/2013 14:12:22,06/16/2013 00:00:00
429817,"SL Replace Bulb","392 WHITELAND DR NE  ",06/26/2013 14:15:39,06/16/2013 00:00:00
429876,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  BROADVIEW RD NW  ",06/26/2013 16:09:25,07/17/2013 12:00:00
429926,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","4523 GROVE HILL RD SW  ",06/27/2013 10:40:36,07/31/2013 14:30:00
429928,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",06/27/2013 10:40:36,07/09/2013 09:49:00
429929,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  45 ST SW  ",06/27/2013 10:40:38,07/31/2013 14:30:00
429930,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  GLENMOUNT DR SW  ",06/27/2013 10:40:40,07/31/2013 14:30:00
429931,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:42,07/31/2013 14:30:00
429932,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:43,07/31/2013 14:30:00
429933,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:44,07/31/2013 14:30:00
429934,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:46,07/31/2013 14:30:00
429935,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:47,07/31/2013 14:30:00
429936,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:49,07/31/2013 14:30:00
429937,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:50,07/31/2013 14:30:00
429938,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:52,07/31/2013 14:30:00
429939,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/27/2013 10:40:53,07/31/2013 14:30:00
429956,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","  47 AV NW  ",06/27/2013 11:20:17,07/09/2013 15:31:00
429973,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  52 ST NE  ",06/27/2013 13:39:08,12/20/2013 10:19:00
429977,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","  85 ST NW  ",06/27/2013 14:32:40,08/27/2013 11:07:00
429979,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  85 ST NW  ",06/27/2013 14:42:35,07/15/2013 08:17:00
429996,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/27/2013 15:29:00,07/29/2013 12:30:00
429998,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/27/2013 15:29:00,07/29/2013 12:30:00
429999,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/27/2013 15:29:00,07/29/2013 12:30:00
430000,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/27/2013 15:29:00,07/29/2013 12:30:00
430001,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/27/2013 15:29:00,07/29/2013 12:30:00
430027,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",06/28/2013 08:49:25,06/28/2013 08:50:00
430028,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",06/28/2013 08:59:00,07/19/2013 00:00:00
430029,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  37 ST SE  ",06/28/2013 09:33:34,09/25/2013 00:00:00
430030,"Signs Manufacture - Detour Sign","    ",06/28/2013 09:41:00,07/10/2013 10:34:00
430476,"SL Replace Luminaire","112 HIDDEN VALE CL NW  ",07/04/2013 13:08:07,07/04/2013 00:00:00
430477,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/04/2013 13:16:00,07/30/2013 14:30:00
430479,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/04/2013 13:16:00,07/30/2013 14:30:00
430480,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/04/2013 13:16:00,07/30/2013 14:30:00
430481,"SL Replace Bulb","120 HIDDEN VALE CL NW  ",07/04/2013 13:18:49,07/04/2013 00:00:00
430494,"SL Replace Luminaire","145 MCKENZIE LAKE GD SE  ",07/04/2013 13:47:41,07/04/2013 00:00:00
430495,"SL Replace Bulb","    ",07/04/2013 13:52:14,07/04/2013 00:00:00
430496,"SL Replace Bulb","2812 DOUGLASDALE BV SE  ",07/04/2013 13:55:02,07/04/2013 00:00:00
430507,"Traffic Assessment - Design, Review and Update (Recoverable)

","  CENTRE ST N  ",07/04/2013 14:28:00,08/06/2013 14:30:00
430512,"Signs Manufacture - Detour Sign","    ",07/04/2013 14:49:00,07/10/2013 10:32:00
430519,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SADDLECREEK PT NE  ",07/04/2013 15:14:43,07/15/2013 08:27:00
430526,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",07/04/2013 16:19:00,07/17/2013 16:01:00
430549,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:37,09/06/2013 13:00:00
430551,"Signs Manufacture - Street Name Blades","    ",07/05/2013 08:28:37,08/19/2013 09:07:00
430552,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:43,09/06/2013 13:00:00
430553,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:44,09/06/2013 13:00:00
430554,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:47,09/06/2013 13:00:00
430555,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:48,09/06/2013 13:00:00
430556,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:51,09/06/2013 13:00:00
430557,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:52,09/06/2013 13:00:00
430558,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:55,09/06/2013 13:00:00
430559,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:28:58,09/06/2013 13:00:00
430560,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:01,09/06/2013 13:00:00
430561,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:04,09/06/2013 13:00:00
430562,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:07,09/06/2013 13:00:00
430563,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:10,09/06/2013 13:00:00
430564,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:11,09/06/2013 13:00:00
430565,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:12,09/06/2013 13:00:00
430566,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:14,09/06/2013 13:00:00
430567,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",07/05/2013 08:29:15,09/06/2013 13:00:00
430575,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  8 AV SW  ",07/05/2013 09:30:39,08/15/2013 15:00:00
430576,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  SARCEE TR NW  ",07/05/2013 09:36:34,07/18/2013 15:30:00
430593,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455"," 80 AV NE  ",07/05/2013 10:38:00,07/30/2013 12:00:00
428421,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",06/12/2013 13:52:00,07/09/2013 09:50:00
430666,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 06:44:15,07/08/2013 06:44:00
430667,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 06:48:07,07/08/2013 06:48:00
430668,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 06:49:31,07/08/2013 06:49:00
430669,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 06:55:03,07/08/2013 06:55:00
430672,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 07:01:21,07/08/2013 07:01:00
430676,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 07:26:05,07/08/2013 07:26:00
430688,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 07:58:05,07/08/2013 07:58:00
430689,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",07/08/2013 07:59:39,07/08/2013 08:00:00
430698,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/08/2013 08:51:03,07/31/2013 12:30:00
430701,"Install, replace, modify, or remove a Signal (Base)","  SARCEE RD SW  ",07/08/2013 09:10:00,10/18/2013 14:00:00
430703,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  SARCEE RD SW  ",07/08/2013 09:16:00,10/18/2013 14:00:00
430705,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST SE  ",07/08/2013 09:45:30,07/15/2013 09:28:00
430706,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  COVENTRY DR NE  ",07/08/2013 09:48:21,07/16/2013 09:29:00
430707,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  GLENMORE TR SE  ",07/08/2013 10:08:11,07/09/2013 15:36:00
430708,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  16 ST NW  ",07/08/2013 10:14:14,07/10/2013 14:07:00
430500,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","806 10 ST NW  ",07/04/2013 14:10:00,07/08/2013 13:00:00
430508,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  ELBOW DR SW  ",07/04/2013 14:41:19,12/20/2013 13:46:00
430509,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/04/2013 14:47:45,07/11/2013 13:00:00
430511,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST NE  ",07/04/2013 14:50:01,07/10/2013 14:27:00
430514,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST NE  ",07/04/2013 14:58:32,07/10/2013 14:25:00
430515,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST NE  ",07/04/2013 15:03:19,07/10/2013 14:19:00
430516,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  52 ST NE  ",07/04/2013 15:05:00,07/10/2013 14:22:00
430518,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SADDLETREE DR NE  ",07/04/2013 15:12:59,07/09/2013 15:49:00
430520,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SADDLECREEK CR NE  ",07/04/2013 15:16:21,08/19/2013 13:18:00
430521,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SADDLECREEK CO NE  ",07/04/2013 15:17:54,07/15/2013 08:29:00
430525,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST SE  ",07/04/2013 16:19:36,07/22/2013 13:52:00
430543,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","39 CASTLEFALL RD NE  ",07/05/2013 06:15:29,07/05/2013 06:15:00
430544,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","4020 13 AV NE  ",07/05/2013 06:17:15,07/05/2013 06:17:00
