CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,BYV,BAYVIEW,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,637,249,31,0,240,212,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,36,63,0,0,0,0,207,204,574,5,0,0,0,37,109,37,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423973.10099300000,4299.26560005000
Residential,1,PUM,PUMP HILL,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,1720,560,40,0,410,381,50,0,61,66,0,0,0,0,0,2,0,0,0,0,59,0,69,2,0,0,0,0,0,0,0,0,0,0,49,49,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,333,0,0,0,0,64,0,100,2,0,0,0,365,361,1137,16,0,0,2,126,199,69,119,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942291.23414700000,3966.77102859000
Residential,1,PAL,PALLISER,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,3281,1707,137,0,1057,468,184,156,578,319,0,2,0,0,0,0,0,0,0,3,562,195,828,13,0,0,0,2,0,5,0,0,0,0,179,168,309,5,0,0,0,0,0,0,0,0,0,0,148,0,265,8,0,0,0,0,0,0,0,0,0,0,311,256,600,8,0,0,0,463,438,1274,4,1,0,0,651,669,162,168,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987414.79420100000,4048.17989133000
Residential,1,MPL,MAPLE RIDGE,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,1981,810,92,0,752,807,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,751,1977,17,0,0,0,146,343,128,165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772711.73706000000,8167.74117413000
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Denise Carbol,Denise.carbol@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310347.06710000000,7172.78603281000
Residential,1,FAI,FAIRVIEW,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,3609,1598,210,0,1084,1255,0,0,313,0,0,30,0,0,0,0,0,0,0,0,288,0,644,25,0,0,0,27,2,48,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,1082,2917,27,0,4,0,371,617,287,247,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320718.25706000000,5103.26469074000
Residential,1,CAP,CAPITOL HILL,CENTRE,INNER CITY,1940s,BUILT-OUT,Dawn Boutilier,Dawn.Boutilier@calgary.ca,2008,,4058,2242,187,0,746,941,407,0,425,39,0,429,0,0,0,1,0,0,0,0,367,17,531,56,0,2,3,359,10,550,6,0,61,0,372,168,891,20,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,1,34,10,90,1,3,0,7,891,541,1945,33,8,2,1,772,775,275,194,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418523.94906000000,6600.71258255000
Residential,1,VIS,VISTA HEIGHTS,NORTHEAST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,2110,795,193,0,395,380,20,0,0,371,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,1,35,0,0,2,0,19,5,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,344,71,1045,26,0,1,0,369,318,960,10,0,1,3,119,246,172,191,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140009.72099000000,4782.18048841000
Residential,1,PAT,PATTERSON,WEST,RECENT SUBURBS,1980s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,4179,2009,218,0,1519,545,170,0,669,625,0,0,0,0,0,0,0,0,0,4,616,331,1054,41,0,8,0,0,0,0,0,0,0,0,161,142,329,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,545,1112,15,0,0,0,523,501,1684,21,1,0,0,598,784,229,278,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802021.16933000000,6613.11821887000
Residual Sub Area,4,06A,06A,WEST,RESIDUAL,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2008,,41,12,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,41,0,0,0,0,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834895.39671000000,13258.18884080000
Residential,1,UNI,UNIVERSITY HEIGHTS,NORTHWEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,2913,1380,99,0,418,431,41,0,874,12,0,21,0,0,1,0,0,0,0,3,834,19,1542,37,0,0,0,14,1,31,0,0,7,0,38,8,107,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,10,0,32,2,0,0,0,421,390,1198,9,1,0,1,359,578,204,161,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811616.80322600000,4021.40746869000
Residential,1,WLD,WILDWOOD,WEST,INNER SUBURBS,1950s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,2600,1055,210,0,912,1027,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,15,1,0,2,0,16,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,906,2551,35,4,0,0,225,356,161,254,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566063.48252000000,8641.18888147000
Residential,1,STA,ST. ANDREWS HEIGHTS,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,1508,714,55,0,416,404,0,0,177,132,0,0,0,0,0,1,0,0,0,70,86,0,124,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,0,0,0,0,122,72,239,10,0,0,1,382,344,981,16,5,0,1,145,274,60,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160432.86400000000,4933.97528299000
Residential,1,ALT,ALTADORE,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,8594,4389,676,0,2756,1883,510,22,1020,651,0,280,0,15,5,1,0,2,0,1,952,546,1283,37,0,30,1,226,9,366,22,3,28,1,436,315,1025,16,55,2,0,0,0,0,0,0,0,0,22,10,34,0,0,0,4,18,0,223,0,0,1,1,605,485,1202,27,16,2,4,1722,1391,4461,75,73,9,23,1412,1474,526,535,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911819.90560000000,7570.09625157000
Residential,1,DIS,DISCOVERY RIDGE,WEST,NEW SUBURBS,2000s,BUILT-OUT,Nicola Newenham,Nicola.Newenham@calgary.ca,2008,,4107,1645,479,0,1365,909,106,0,568,62,0,0,0,0,0,0,0,0,0,0,489,356,765,40,39,0,0,0,0,0,0,0,0,0,104,104,245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,117,4,0,0,0,873,850,2980,18,18,0,0,335,479,219,454,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598431.26711000000,8463.02400316000
Residential,1,GLA,GLAMORGAN,WEST,INNER SUBURBS,1950s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,6493,2984,416,0,1875,1139,86,44,838,854,0,20,0,0,1,2,0,0,0,2,792,237,1355,44,0,0,0,14,1,22,1,0,5,0,84,54,208,2,0,0,0,0,0,0,0,0,0,0,44,0,120,0,0,0,0,3,0,183,0,0,0,1,826,538,1695,27,0,0,0,1117,1045,2910,20,0,2,3,941,1043,461,401,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955756.40425000000,6069.12807340000
Residential,1,MOP,MOUNT PLEASANT,CENTRE,INNER CITY,1940s,BUILT-OUT,Dawn Boutilier,Dawn.Boutilier@calgary.ca,2008,,4886,2558,285,0,1349,1594,365,3,66,84,0,443,0,2,1,0,0,0,0,3,59,17,92,4,0,0,0,345,14,510,21,3,74,0,311,200,715,12,40,2,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,1,0,1,0,0,2,0,84,65,126,0,0,0,2,1514,1053,3436,55,21,2,3,764,950,313,262,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864829.85009000000,5992.60603260000
Industrial,2,SAW,SOUTH AIRWAYS,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891791.23698000000,8022.22535419000
Industrial,2,GTI,GOLDEN TRIANGLE,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510543.87053900000,3196.11473765000
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,,13118,5667,1652,0,4686,3206,417,0,1155,838,0,3,0,0,46,2,0,0,0,8,1036,815,1712,20,89,2,0,3,1,4,0,0,0,4,371,343,847,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,329,3,2,5,0,811,704,1512,21,5,1,19,3001,2820,8714,79,107,0,48,1168,2055,978,980,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824444.33496000000,10052.14901810000
Residential,1,MCK,MCKENZIE LAKE,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,14697,4645,1065,0,4244,4236,25,0,0,379,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,25,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,226,856,10,0,1,0,4196,3994,13781,39,0,1,0,382,1214,979,1856,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065064.81539000000,11216.49743100000
Residential,1,NEB,NEW BRIGHTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,,3942,1544,645,0,1265,1381,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,129,113,260,1,29,0,5,1227,1152,3682,29,119,1,0,129,499,289,400,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864275.55642000000,6834.04723125000
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,1539,680,36,0,596,402,96,0,134,48,0,0,0,0,0,0,0,0,0,0,86,78,141,2,46,0,0,0,0,0,0,0,0,0,95,94,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,50,1,12,0,0,397,393,1179,5,0,0,0,102,293,85,118,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241445.25858000000,5757.03213858000
Residential,1,DIA,DIAMOND COVE,SOUTH,ESTABLISHED SUBURBS,1990s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,778,271,35,0,263,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,263,778,2,0,0,0,21,117,49,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488866.18230000000,5267.26710343000
Residential,1,WOO,WOODLANDS,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6386,2403,437,0,1733,1531,120,0,163,579,0,9,0,0,0,0,1,0,0,2,151,0,291,10,0,0,0,7,2,18,1,0,1,0,120,91,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,0,0,0,1,507,233,1173,17,0,54,0,1508,1406,4530,23,0,0,1,333,856,468,565,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800205.42496000000,8321.65029847000
Residential,1,LKB,LAKE BONAVISTA,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,10534,4108,519,0,3597,3273,0,0,832,0,0,0,1,0,0,1,0,1,0,4,638,529,911,14,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,204,1,0,0,0,0,0,0,0,0,0,1,3195,3068,9419,74,3,0,3,658,1437,612,1056,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205642.87181000000,9330.23212265000
Residential,1,QLD,QUEENSLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,5026,1885,300,0,1498,1186,206,0,60,391,0,42,0,0,0,0,0,0,0,0,60,50,89,0,0,0,0,35,2,64,1,0,6,0,195,133,492,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,272,890,10,0,0,0,1168,1041,3491,16,1,1,0,325,641,337,477,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556437.32061000000,4982.20926864000
Residential,1,DRN,DEER RUN,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,5623,2101,295,0,1656,1560,118,0,216,206,0,1,0,0,0,0,0,0,0,0,208,0,331,8,0,0,0,1,0,1,0,0,0,0,117,92,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,94,382,5,0,0,0,1543,1470,4589,16,0,1,0,337,743,425,516,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868534.52923000000,10643.09358730000
Residential,1,EVE,EVERGREEN,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Christine Khandl,Christine.Khandl@calgary.ca,2008,,17023,6279,1786,0,5574,4716,333,0,599,625,0,5,0,0,0,1,0,0,0,5,581,503,925,13,0,0,0,4,0,7,0,0,1,0,328,303,692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,0,0,0,0,615,505,1438,10,0,0,20,4412,4263,13817,75,205,4,1,789,2007,1377,1572,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644265.70101000000,12150.41598480000
Residential,1,PKL,PARKLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,3910,1448,217,0,1379,1354,10,0,70,14,0,0,0,0,0,0,0,0,0,0,70,64,101,0,0,0,0,0,0,0,0,0,0,0,9,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20,0,0,0,0,1336,1295,3770,15,2,1,0,143,647,228,389,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800348.22627000000,6892.01052526000
Residential,1,CPF,COPPERFIELD,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,,4672,2105,728,0,1646,1852,4,0,0,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,136,302,0,98,0,21,1575,1510,4370,40,216,0,0,210,691,395,391,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414774.73644000000,10002.05604010000
Residual Sub Area,4,12C,12C,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,161,48,14,0,41,43,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,152,2,0,0,0,5,12,12,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470828.60792000000,12615.56111660000
Residual Sub Area,4,13B,13B,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219966.72679000000,2223.78971625000
Residential,1,MID,MIDNAPORE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,7143,2717,402,0,1833,1346,445,0,499,418,0,5,0,0,1,2,0,1,0,0,428,123,674,7,64,0,0,5,1,8,0,0,0,0,441,363,1163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,380,0,0,0,0,409,158,980,4,5,0,0,1330,1187,3938,14,0,2,4,586,898,467,594,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890843.44439000000,8212.69482914000
Residual Sub Area,4,13A,13A,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.80904000000,6517.67453019000
Residual Sub Area,4,13C,13C,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660840.68894000000,6523.82257808000
Residual Sub Area,4,13D,13D,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,8,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956610.89116000000,8048.26578188000
Residential,1,MLR,MILLRISE,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6383,2626,431,0,1990,1705,106,0,533,272,0,8,0,0,1,1,0,0,0,0,201,181,266,12,318,2,0,8,0,14,0,0,0,0,101,91,187,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,161,0,0,0,0,262,180,567,10,0,0,0,1673,1538,5188,27,0,5,2,402,667,499,622,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782149.66740000000,5910.48263865000
Residential,1,SHN,SHAWNESSY,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,9403,3289,609,0,2871,2681,68,0,257,254,0,27,0,0,0,1,0,1,0,0,255,179,428,2,0,0,0,23,4,43,2,0,2,0,67,67,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1,0,0,0,248,189,509,6,0,0,1,2648,2432,8233,29,0,3,2,488,1039,643,941,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657528.65429000000,9865.91581925000
