CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Industrial,2,VAF,VALLEYFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,,17,10,1,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,1,0,0,0,5,2,1,1,0,11,6,0,0,0,1,2,3,4,0,0,1,1,1,0,0,1,2,0,1,0,0,1,1,0,1,3,5,4,1,0,1,1200377.91087000000,5091.86262209000
Industrial,2,EFI,EASTFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126948.71938000000,4650.07937943000
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898941.24736000000,9626.05486622000
Residential,1,DOV,DOVER,EAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,10444,4414,756,5931,2888,1997,787,0,867,550,1,212,0,0,0,0,0,0,0,0,851,360,1224,16,0,0,0,173,20,338,7,1,31,0,781,435,2331,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487,358,1157,17,45,0,2,1962,1715,5393,31,0,2,0,1191,1460,711,736,157,5363,5081,292,595,376,351,736,962,938,600,345,168,338,617,339,311,678,858,803,582,350,205,630,1212,715,662,1414,1820,1741,1182,695,373,4152108.96526000000,9281.34267257000
Residential,1,ROX,ROXBORO,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,413,162,26,180,144,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,144,413,8,4,0,0,27,52,20,49,2,200,213,7,30,19,10,5,19,60,26,13,11,11,41,20,4,9,32,43,29,12,12,18,71,39,14,14,51,103,55,25,23,271809.65588400000,2330.94175463000
Residual Sub Area,4,14J,14J,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572857.37789000000,5510.27529154000
Residential,1,CHA,CHAPARRAL,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2006,,8134,2727,1114,4314,2472,2354,217,0,80,76,0,0,0,0,0,0,0,0,0,0,80,68,133,0,0,0,0,0,0,0,0,0,0,0,217,208,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,69,135,0,0,0,15,2170,2127,7422,22,146,1,0,197,700,496,1070,80,4063,4071,428,848,274,103,509,990,506,233,111,61,437,770,257,114,708,946,410,247,132,50,865,1618,531,217,1217,1936,916,480,243,111,3801720.78933000000,8503.49338012000
Residual Sub Area,4,13H,13H,SOUTH,RESIDUAL,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518965.53198600000,3385.53429222000
Residual Sub Area,4,13I,13I,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328496.04589800000,2426.20804165000
Residual Sub Area,4,14U,14U,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,13,7,0,11,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,0,0,0,0,3,2,2,0,0,10,3,0,0,0,2,0,1,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,9,0,1,0,11953607.55710000000,14434.55161270000
Residential,1,SPH,SPRINGBANK HILL,WEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,5073,2199,601,2812,1678,1656,122,0,362,57,1,1,0,0,0,0,0,0,0,0,200,171,290,2,160,0,0,1,0,2,0,0,0,0,111,107,189,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,20,50,0,33,0,15,1421,1380,4542,8,211,1,0,273,521,357,553,51,2520,2553,277,384,160,122,336,538,410,175,85,33,231,370,173,128,423,570,367,162,91,38,508,754,333,250,759,1108,777,337,176,71,6344592.17495000000,10406.29546070000
Residential,1,GDL,GLENDALE,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,2770,1108,153,1402,907,959,0,0,108,24,0,17,0,0,0,0,0,0,0,0,108,0,164,0,0,0,0,16,6,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,39,0,0,0,0,948,878,2544,10,1,0,0,269,399,149,244,35,1399,1371,71,184,126,64,136,228,277,121,94,98,57,183,105,47,141,249,268,86,128,107,128,367,231,111,277,477,545,207,222,205,1363685.72385000000,5283.95935222000
Residential,1,KIL,KILLARNEY/GLENGARRY,CENTRE,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,6450,3507,342,4397,1743,1534,393,34,519,531,0,492,0,1,2,0,1,0,0,4,501,157,720,13,0,1,0,389,24,590,30,0,73,0,359,194,788,19,14,1,0,0,0,0,0,0,0,1,32,3,52,1,0,0,0,3,0,11,1,0,0,8,508,329,994,4,11,0,8,1442,1036,3295,58,19,7,4,1211,1284,413,302,24,3210,3240,145,198,151,256,761,660,525,249,148,117,139,238,139,353,778,589,436,228,164,176,284,436,290,609,1539,1249,961,477,312,293,1843507.06316000000,5571.07684892000
Residential,1,BNK,BANKVIEW,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,5068,3480,176,3944,908,534,80,43,2405,171,0,242,2,3,0,0,0,0,0,1,2209,444,3303,195,0,0,2,200,16,303,25,0,15,0,73,28,129,4,2,1,0,0,0,0,0,0,0,0,39,3,59,2,2,2,0,5,0,19,0,0,0,0,162,111,286,4,5,0,1,471,306,969,55,4,3,5,1703,1114,261,72,9,2669,2399,78,69,52,268,1107,571,293,144,59,28,76,65,59,386,1006,383,220,111,54,39,154,134,111,654,2113,954,513,255,113,67,686657.16904800000,3414.74785849000
Residual Sub Area,4,09E,09E,EAST,RESIDUAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9662306.05137000000,13122.17496660000
Industrial,2,FLI,FOREST LAWN INDUSTRIAL,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cliff DeJong,cliff.dejong@calgary.ca,2006,,96,62,0,61,57,0,0,0,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,95,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,21,6,2,0,55,41,0,2,2,1,5,14,13,11,7,0,0,3,2,2,2,10,6,11,3,2,0,5,4,3,7,24,19,22,10,2,1538900.27687000000,7472.28204328000
Residential,1,LKV,LAKEVIEW,WEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,5581,2335,273,2803,1891,1688,76,0,333,230,0,8,0,0,0,0,0,0,0,1,330,0,542,2,0,0,0,6,1,8,1,0,1,0,76,56,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,221,389,1,0,0,0,1668,1613,4445,19,1,0,0,537,950,324,471,27,2739,2842,91,342,207,172,191,364,528,296,313,235,118,342,205,178,199,418,489,322,358,213,209,684,412,350,390,782,1017,618,671,448,2221433.59807000000,6830.19231266000
Residual Sub Area,4,09K,09K,EAST,RESIDUAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,Y,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925527.04062000000,7665.24914902000
Industrial,2,STD,STARFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348196.75676000000,8621.75046141000
Major Park,3,GPK,GLENMORE PARK,WEST,PARKS,NON RESIDENTIAL,N/A,,,2006,Y,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160144.29070000000,21846.79802000000
Residential,1,NGM,NORTH GLENMORE PARK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,2412,1003,157,1261,766,806,99,3,46,0,0,47,0,1,1,0,0,0,0,0,43,0,73,3,0,0,0,39,2,56,1,0,7,0,97,42,239,2,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,788,722,2032,15,2,1,2,224,379,151,194,23,1215,1197,65,164,78,72,147,182,216,109,95,87,58,147,81,81,124,191,202,92,127,94,123,311,159,153,271,373,418,201,222,181,1155904.76728000000,4868.37385704000
Residential,1,WND,WINDSOR PARK,CENTRE,INNER SUBURBS,1940s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,3982,2394,155,2761,905,354,270,28,1529,85,0,122,0,0,4,0,0,2,0,1,1507,484,2179,21,0,0,1,106,6,158,11,0,4,0,260,101,625,6,4,0,0,0,0,0,0,0,0,0,28,9,55,0,0,0,0,5,3,47,1,0,0,0,80,63,144,1,4,0,4,330,239,774,15,4,1,6,1160,841,196,105,14,1917,2065,63,89,67,187,451,410,295,163,102,90,66,105,74,210,451,355,249,194,171,190,129,194,141,397,902,765,544,357,273,280,1276633.19090000000,5332.15983411000
Residential,1,CFL,CFB - LINCOLN PARK PMQ,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,492,512,55,327,145,121,60,0,251,80,0,0,0,0,0,0,0,0,0,1,133,105,196,19,98,0,0,0,0,0,0,0,0,2,43,7,136,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,14,1,68,0,3,53,26,146,2,63,0,0,90,81,35,26,4,221,271,22,29,12,23,82,32,14,6,0,1,21,24,15,35,108,36,19,7,4,2,43,53,27,58,190,68,33,13,4,3,339343.84139300000,2728.18757685000
Residential,1,OGD,OGDEN,SOUTHEAST,ESTABLISHED SUBURBS,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,8766,4016,498,5365,2350,2315,488,0,271,637,0,298,0,3,1,1,0,2,0,2,264,0,447,5,0,0,1,224,20,357,23,0,50,1,470,260,1278,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,116,1,0,0,1,531,252,1230,12,0,93,4,2133,1818,5338,27,0,151,7,907,1403,662,581,75,4613,4153,196,507,318,362,680,804,865,449,245,187,207,468,257,312,584,727,724,409,262,203,403,975,575,674,1264,1531,1589,858,507,390,4096375.00112000000,8861.37359585000
Residential,1,BEL,BEL-AIRE,CENTRE,INNER SUBURBS,1960s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,484,158,22,210,147,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,147,484,5,2,2,0,11,51,18,61,8,240,244,3,42,31,20,5,11,60,24,21,23,10,33,29,13,4,25,62,24,21,23,13,75,60,33,9,36,122,48,42,46,336947.10596900000,2577.34239500000
Residential,1,MAF,MAYFAIR,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,473,157,29,210,151,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,151,473,3,0,1,0,14,55,18,60,6,228,245,15,31,27,8,6,24,57,16,18,26,10,34,35,12,7,28,57,16,21,25,25,65,62,20,13,52,114,32,39,51,305022.38621600000,2369.50850431000
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279220.63737000000,7842.92162444000
Residential,1,KIN,KINGSLAND,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,4495,2362,212,2977,779,665,190,0,1259,189,0,58,0,0,0,0,0,1,0,3,1238,66,1887,17,0,1,0,52,3,90,4,0,2,2,183,37,483,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,187,116,429,2,0,0,2,649,557,1603,14,0,0,1,962,825,296,212,15,2349,2146,76,158,109,286,513,415,352,193,123,124,89,139,122,222,416,340,303,184,173,158,165,297,231,508,929,755,655,377,296,282,1327745.98662000000,4886.85232711000
Industrial,2,GPI,GREAT PLAINS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.66629000000,8593.49375121000
Residential,1,KEL,KELVIN GROVE,SOUTH,INNER SUBURBS,1960s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,2266,903,91,1028,505,354,16,0,504,27,0,0,0,0,0,2,0,0,0,1,497,118,771,6,0,0,0,0,0,0,0,0,0,0,16,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,320,0,0,0,0,27,23,51,0,0,0,0,350,348,1101,4,0,0,2,352,261,111,155,13,1020,1246,24,108,71,87,111,128,159,82,69,181,40,131,66,88,94,133,178,82,88,346,64,239,137,175,205,261,337,164,157,527,756671.79470100000,3462.89951455000
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.83672100000,2325.65660336000
Residential,1,RIV,RIVERBEND,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,10319,3458,695,6321,3274,3257,42,0,0,150,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,1,0,0,0,42,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,143,267,0,0,0,1,3247,3091,9968,9,0,0,0,388,1058,752,1141,108,5166,5153,250,906,439,296,517,1030,1106,403,149,70,257,901,381,269,539,1182,957,375,174,118,507,1807,820,565,1056,2212,2063,778,323,188,4069658.64161000000,9217.02360167000
Residential,1,CHK,CHINOOK PARK,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,1717,586,88,786,483,489,0,0,96,0,0,0,0,0,0,1,0,0,0,0,96,20,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,0,0,0,482,463,1362,7,0,0,1,87,217,90,178,7,802,915,35,132,61,45,54,99,152,99,47,78,24,127,79,49,65,117,163,77,59,155,59,259,140,94,119,216,315,176,106,233,582629.87993000000,3251.15551628000
Industrial,2,OSH,OGDEN SHOPS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.17561000000,7725.44701369000
Residential,1,MEA,MEADOWLARK PARK,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,625,278,41,355,238,276,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,238,624,8,0,0,0,69,110,49,35,6,321,304,18,15,19,29,42,54,62,28,14,40,15,23,16,13,32,52,55,22,26,50,33,38,35,42,74,106,117,50,40,90,644955.89247400000,3167.79929272000
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310347.06710000000,7172.78603281000
Residential,1,EAG,EAGLE RIDGE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,415,110,17,124,102,98,0,0,11,0,0,0,0,0,0,1,0,0,0,0,10,10,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,0,0,0,0,0,0,0,0,0,0,0,93,92,254,3,2,0,1,14,50,11,27,2,205,210,4,20,13,6,4,24,34,24,50,26,5,17,5,8,0,23,36,34,40,42,9,37,18,14,4,47,70,58,90,68,371978.39397200000,3865.86172439000
Residential,1,FAI,FAIRVIEW,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,3660,1591,204,2150,1117,1255,0,0,313,0,0,23,0,0,0,0,0,0,0,0,308,1,626,5,0,0,0,14,1,19,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,1115,3015,21,0,0,0,391,600,301,237,27,1893,1767,77,166,91,173,317,365,273,160,139,132,79,192,88,158,226,287,244,155,199,139,156,358,179,331,543,652,517,315,338,271,1320718.25706000000,5103.26469074000
Residual Sub Area,4,13J,13J,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,78,38,3,34,23,31,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,19,67,3,0,0,0,5,15,8,3,1,42,36,2,2,3,3,2,5,14,5,5,1,1,5,3,0,0,9,9,2,5,2,3,7,6,3,2,14,23,7,10,3,10828659.78970000000,15377.01403500000
