Community Name,Project Number,Job Created Year (YYYY),Permit Number,POSSE Job Type,Status Description,Est Construction Values,Construction Area ( Square Footage),Job Created Date (YYYY/MM/DD),Permit Issue Date (YYYY/MM/DD),Job Compltd Date (YYYY/MM/DD),Permit Duration ,SCP Process times
MAHOGANY,PDA2015-02032,2015,BP2015-13225,Single Construction Permit,Completed,"$489,884","3,893.0000",10/8/2015,10/13/2015,5/16/2016,221,1
MAHOGANY,PDA2015-02035,2015,BP2015-13331,Single Construction Permit,Completed,"$320,997","2,500.0000",10/9/2015,10/20/2015,3/16/2016,159,5
MAHOGANY,PDA2015-02036,2015,BP2015-13332,Single Construction Permit,Completed,"$323,035","2,514.0000",10/9/2015,10/13/2015,3/30/2016,173,2
MAHOGANY,PDA2015-02073,2015,BP2015-13479,Single Construction Permit,Completed,"$524,714","5,097.0000",10/15/2015,11/2/2015,6/13/2016,242,81
MAHOGANY,PDA2015-02081,2015,BP2015-13758,Single Construction Permit,Completed,"$407,598","3,130.0000",10/20/2015,11/9/2015,4/15/2016,178,12
MAHOGANY,PDA2015-02088,2015,BP2015-13544,Single Construction Permit,Completed,"$498,760","4,375.0000",10/15/2015,10/20/2015,5/6/2016,204,2
MAHOGANY,PDA2015-02123,2015,BP2015-13739,Single Construction Permit,Completed,"$373,850","3,541.0000",10/20/2015,10/26/2015,3/14/2016,146,1
MAHOGANY,PDA2015-02130,2015,BP2015-13759,Single Construction Permit,Completed,"$334,772","3,981.0000",10/20/2015,10/28/2015,8/8/2016,293,1
MAHOGANY,PDA2015-02133,2015,BP2015-13786,Single Construction Permit,Completed,"$270,336","2,249.0000",10/20/2015,10/28/2015,2/23/2016,126,2
MAHOGANY,PDA2015-02142,2015,BP2015-13809,Single Construction Permit,Completed,"$496,517","3,868.0000",10/21/2015,11/2/2015,6/2/2016,225,5
MAHOGANY,PDA2015-02161,2015,BP2015-13870,Single Construction Permit,Completed,"$496,266","4,094.0000",10/22/2015,10/29/2015,6/3/2016,225,4
MAHOGANY,PDA2015-02196,2015,BP2015-14048,Single Construction Permit,Completed,"$527,905","5,330.0000",10/27/2015,12/16/2015,5/20/2016,206,30
MAHOGANY,PDA2015-02204,2015,BP2015-14055,Single Construction Permit,Completed,"$477,163","3,728.0000",10/27/2015,11/2/2015,6/1/2016,218,3
MAHOGANY,PDA2015-02214,2015,BP2015-14089,Single Construction Permit,Completed,"$463,669","3,761.0000",10/27/2015,11/4/2015,5/13/2016,199,1
MAHOGANY,PDA2015-02232,2015,BP2015-14179,Single Construction Permit,Completed,"$498,280","4,265.0000",10/28/2015,11/9/2015,6/15/2016,231,8
MAHOGANY,PDA2015-02246,2015,BP2015-14228,Single Construction Permit,Completed,"$439,234","3,578.0000",10/29/2015,11/5/2015,6/28/2016,243,1
MAHOGANY,PDA2015-02250,2015,BP2015-14362,Single Construction Permit,Completed,"$431,785","3,763.0000",10/30/2015,12/1/2015,7/15/2016,259,137
MAHOGANY,PDA2015-02266,2015,BP2015-14324,Single Construction Permit,Completed,"$397,512","3,056.0000",10/30/2015,11/20/2015,4/28/2016,181,12
MAHOGANY,PDA2015-02267,2015,BP2015-14343,Single Construction Permit,Completed,"$400,220","3,176.0000",10/30/2015,11/17/2015,4/14/2016,167,2
MAHOGANY,PDA2015-02268,2015,BP2015-14344,Single Construction Permit,Completed,"$400,220","3,176.0000",10/30/2015,11/17/2015,6/15/2016,229,2
MAHOGANY,PDA2015-02269,2015,BP2015-14348,Single Construction Permit,Completed,"$391,154","3,116.0000",10/30/2015,11/17/2015,4/14/2016,167,2
MAHOGANY,PDA2015-02279,2015,BP2015-14352,Single Construction Permit,Completed,"$434,204","3,514.0000",10/30/2015,11/17/2015,7/12/2016,256,1
MAHOGANY,PDA2015-02281,2015,BP2015-14356,Single Construction Permit,Completed,"$433,423","3,414.0000",10/30/2015,11/16/2015,5/18/2016,201,1
MAHOGANY,PDA2015-02284,2015,BP2015-14373,Single Construction Permit,Completed,"$430,728","3,295.0000",10/30/2015,1/15/2016,6/8/2016,222,21
MAHOGANY,PDA2015-02291,2015,BP2015-14407,Single Construction Permit,Completed,"$440,318","3,904.0000",10/30/2015,12/7/2015,7/4/2016,248,74
MAHOGANY,PDA2015-02305,2015,BP2015-14615,Single Construction Permit,Completed,"$56,506","1,614.0000",11/5/2015,11/27/2015,8/15/2016,284,14
MAHOGANY,PDA2015-02309,2015,BP2015-14488,Single Construction Permit,Completed,"$354,769","2,863.0000",11/3/2015,11/19/2015,3/23/2016,141,1
MAHOGANY,PDA2015-02316,2015,BP2015-14617,Single Construction Permit,Pre Board Phase,"$336,827","2,698.0000",11/5/2015,11/30/2015,12/31/9999,320,15
MAHOGANY,PDA2015-02317,2015,BP2015-14624,Single Construction Permit,Completed,"$235,404","1,614.0000",11/5/2015,1/5/2016,4/20/2016,167,39
MAHOGANY,PDA2015-02318,2015,BP2015-14625,Single Construction Permit,Completed,"$230,875","1,614.0000",11/5/2015,11/25/2015,5/12/2016,189,1
MAHOGANY,PDA2015-02320,2015,BP2015-14636,Single Construction Permit,Completed,"$585,421","5,177.0000",11/5/2015,1/12/2016,7/21/2016,259,35
MAHOGANY,PDA2015-02321,2015,BP2015-14661,Single Construction Permit,Completed,"$494,082","4,079.0000",11/6/2015,11/19/2015,7/11/2016,248,93
MAHOGANY,PDA2015-02330,2015,BP2015-14706,Single Construction Permit,Completed,"$427,263","2,649.0000",11/9/2015,11/26/2015,8/8/2016,273,1
MAHOGANY,PDA2015-02339,2015,BP2015-14778,Single Construction Permit,Pre Board Phase,"$341,959","2,154.0000",11/10/2015,12/11/2015,12/31/9999,315,22
MAHOGANY,PDA2015-02342,2015,BP2015-14809,Single Construction Permit,Completed,"$401,832","2,579.0000",11/10/2015,12/22/2015,4/4/2016,146,30
MAHOGANY,PDA2015-02356,2015,BP2015-14870,Single Construction Permit,Completed,"$400,841","2,389.0000",11/12/2015,12/18/2015,5/6/2016,176,26
MAHOGANY,PDA2015-02379,2015,BP2015-15005,Single Construction Permit,Completed,"$375,616","2,387.0000",11/17/2015,12/28/2015,5/16/2016,181,22
MAHOGANY,PDA2015-02382,2015,BP2015-15080,Single Construction Permit,Completed,"$128,562","1,193.0000",11/19/2015,1/14/2016,4/8/2016,141,33
MAHOGANY,PDA2015-02382,2015,BP2015-15081,Single Construction Permit,Completed,"$128,961","1,193.0000",11/19/2015,1/14/2016,5/2/2016,165,33
MAHOGANY,PDA2015-02385,2015,BP2015-15079,Single Construction Permit,Completed,"$446,361","2,702.0000",11/19/2015,12/11/2015,5/6/2016,169,16
MAHOGANY,PDA2015-02395,2015,BP2015-15123,Single Construction Permit,Completed,"$228,400","1,428.0000",11/20/2015,12/10/2015,5/5/2016,167,1
MAHOGANY,PDA2015-02415,2015,BP2015-15269,Single Construction Permit,Final Phase,"$596,748","3,377.0000",11/24/2015,12/10/2015,12/31/9999,301,1
MAHOGANY,PDA2015-02423,2015,BP2015-15305,Single Construction Permit,Completed,"$362,580","2,154.0000",11/25/2015,1/18/2016,5/30/2016,187,36
MAHOGANY,PDA2015-02428,2015,BP2015-15323,Single Construction Permit,Completed,"$257,528","1,730.0000",11/25/2015,1/14/2016,9/2/2016,282,71
MAHOGANY,PDA2015-02431,2015,BP2015-15332,Single Construction Permit,Completed,"$243,351","1,631.0000",11/26/2015,12/28/2015,4/4/2016,130,10
MAHOGANY,PDA2015-02432,2015,BP2015-15436,Single Construction Permit,Completed,"$233,187","1,430.0000",11/30/2015,1/13/2016,5/16/2016,168,12
MAHOGANY,PDA2015-02433,2015,BP2015-15406,Single Construction Permit,Completed,"$325,508","2,029.0000",11/27/2015,1/5/2016,6/17/2016,203,24
MAHOGANY,PDA2015-02436,2015,BP2015-15438,Single Construction Permit,Completed,"$263,017","1,797.0000",11/30/2015,1/12/2016,7/5/2016,218,1
MAHOGANY,PDA2015-02439,2015,BP2015-15380,Single Construction Permit,Completed,"$263,050","1,797.0000",11/27/2015,12/17/2015,6/29/2016,215,14
MAHOGANY,PDA2015-02450,2015,BP2015-15456,Single Construction Permit,Completed,"$401,747","2,547.0000",12/1/2015,12/22/2015,9/19/2016,293,16
MAHOGANY,PDA2015-02459,2015,BP2015-15529,Single Construction Permit,Completed,"$229,262","1,566.0000",12/3/2015,12/22/2015,6/29/2016,209,14
MAHOGANY,PDA2015-02465,2015,BP2015-15560,Single Construction Permit,Completed,"$335,777","2,127.0000",12/3/2015,12/22/2015,5/24/2016,173,13
MAHOGANY,PDA2015-02507,2015,BP2015-15761,Single Construction Permit,Completed,"$173,374","1,177.0000",12/10/2015,1/18/2016,6/28/2016,201,36
MAHOGANY,PDA2015-02512,2015,BP2015-15764,Single Construction Permit,Completed,"$427,413","2,702.0000",12/10/2015,1/5/2016,5/19/2016,161,1
MAHOGANY,PDA2015-02520,2015,BP2015-15803,Single Construction Permit,Completed,"$244,839","1,652.0000",12/10/2015,12/30/2015,5/11/2016,153,1
MAHOGANY,PDA2015-02522,2015,BP2015-15805,Single Construction Permit,Completed,"$268,343","1,808.0000",12/10/2015,1/8/2016,5/16/2016,158,1
MAHOGANY,PDA2015-02532,2015,BP2015-15980,Single Construction Permit,Completed,"$228,201","1,428.0000",12/16/2015,1/13/2016,5/25/2016,161,1
MAHOGANY,PDA2015-02533,2015,BP2015-15872,Single Construction Permit,Completed,"$381,762","2,439.0000",12/14/2015,4/5/2016,6/15/2016,184,75
MAHOGANY,PDA2015-02540,2015,BP2015-15871,Single Construction Permit,Completed,"$229,262","1,566.0000",12/14/2015,1/8/2016,5/24/2016,162,1
MAHOGANY,PDA2015-02554,2015,BP2015-15965,Single Construction Permit,Completed,"$265,527","1,652.0000",12/16/2015,1/13/2016,7/21/2016,218,3
MAHOGANY,PDA2015-02578,2015,BP2015-15995,Single Construction Permit,Final Phase,"$458,060","2,624.0000",12/17/2015,1/6/2016,12/31/9999,278,13
MAHOGANY,PDA2015-02585,2015,BP2015-16022,Single Construction Permit,Completed,"$511,496","3,270.0000",12/17/2015,12/29/2015,7/18/2016,214,1
MAHOGANY,PDA2015-02590,2015,BP2015-16039,Single Construction Permit,Completed,"$492,068","3,106.0000",12/18/2015,1/6/2016,7/11/2016,206,12
MAHOGANY,PDA2015-02601,2015,BP2015-16129,Single Construction Permit,Completed,"$514,096","3,298.0000",12/22/2015,1/6/2016,8/24/2016,246,44
MAHOGANY,PDA2015-02607,2016,BP2016-00098,Single Construction Permit,Completed,"$395,557","2,428.0000",1/7/2016,1/7/2016,5/19/2016,133,11
MAHOGANY,PDA2015-02608,2015,BP2015-16183,Single Construction Permit,Completed,"$437,398","2,783.0000",12/23/2015,1/7/2016,7/20/2016,210,26
MAHOGANY,PDA2015-02619,2015,BP2015-16264,Single Construction Permit,Completed,"$381,762","2,439.0000",12/24/2015,1/7/2016,6/6/2016,165,7
MAHOGANY,PDA2016-00018,2016,BP2016-00074,Single Construction Permit,Completed,"$267,315","1,647.0000",1/6/2016,1/7/2016,6/30/2016,176,1
MAHOGANY,PDA2016-00019,2016,BP2016-00084,Single Construction Permit,Final Phase,"$334,290","1,637.0000",1/6/2016,1/29/2016,12/31/9999,258,69
MAHOGANY,PDA2016-00021,2016,BP2016-00109,Single Construction Permit,Completed,"$389,787","2,389.0000",1/7/2016,1/7/2016,6/8/2016,153,1
MAHOGANY,PDA2016-00029,2016,BP2016-00122,Single Construction Permit,Completed,"$233,804","1,428.0000",1/7/2016,1/12/2016,7/29/2016,204,1
MAHOGANY,PDA2016-00034,2016,BP2016-00153,Single Construction Permit,Completed,"$512,194","3,080.0000",1/8/2016,1/14/2016,8/29/2016,234,69
MAHOGANY,PDA2016-00039,2016,BP2016-00217,Single Construction Permit,Completed,"$367,862","2,246.0000",1/12/2016,1/26/2016,6/13/2016,153,1
MAHOGANY,PDA2016-00045,2016,BP2016-00216,Single Construction Permit,Completed,"$436,309","2,706.0000",1/12/2016,1/25/2016,6/22/2016,162,10
MAHOGANY,PDA2016-00048,2016,BP2016-00231,Single Construction Permit,Completed,"$369,925","2,262.0000",1/12/2016,1/13/2016,6/6/2016,146,1
MAHOGANY,PDA2016-00071,2016,BP2016-00310,Single Construction Permit,Completed,"$194,097","1,280.0000",1/14/2016,1/27/2016,6/28/2016,166,10
MAHOGANY,PDA2016-00073,2016,BP2016-00312,Single Construction Permit,Completed,"$440,742","2,702.0000",1/14/2016,1/25/2016,6/28/2016,166,7
MAHOGANY,PDA2016-00074,2016,BP2016-00315,Single Construction Permit,Completed,"$262,203","1,578.0000",1/14/2016,1/25/2016,6/9/2016,147,6
MAHOGANY,PDA2016-00078,2016,BP2016-00344,Single Construction Permit,Completed,"$235,934","1,428.0000",1/14/2016,1/20/2016,7/19/2016,187,2
MAHOGANY,PDA2016-00079,2016,BP2016-00343,Single Construction Permit,Completed,"$275,539","1,797.0000",1/14/2016,1/20/2016,7/21/2016,189,2
MAHOGANY,PDA2016-00096,2016,BP2016-00442,Single Construction Permit,Completed,"$475,355","2,766.0000",1/19/2016,1/21/2016,8/23/2016,217,65
MAHOGANY,PDA2016-00099,2016,BP2016-00446,Single Construction Permit,Completed,"$251,049","1,652.0000",1/19/2016,1/25/2016,8/15/2016,209,1
MAHOGANY,PDA2016-00101,2016,BP2016-00455,Single Construction Permit,Completed,"$179,058","1,177.0000",1/19/2016,1/25/2016,6/13/2016,146,4
MAHOGANY,PDA2016-00103,2016,BP2016-00457,Single Construction Permit,Completed,"$266,304","1,763.0000",1/19/2016,1/25/2016,7/7/2016,170,2
MAHOGANY,PDA2016-00106,2016,BP2016-00459,Single Construction Permit,Completed,"$448,710","2,762.0000",1/20/2016,1/21/2016,8/24/2016,217,1
MAHOGANY,PDA2016-00109,2016,BP2016-00469,Single Construction Permit,Completed,"$444,986","2,756.0000",1/20/2016,1/21/2016,8/16/2016,209,1
MAHOGANY,PDA2016-00126,2016,BP2016-00558,Single Construction Permit,Completed,"$255,169","1,667.0000",1/21/2016,1/22/2016,7/5/2016,166,2
MAHOGANY,PDA2016-00144,2016,BP2016-00630,Single Construction Permit,Completed,"$264,265","1,594.0000",1/25/2016,1/27/2016,7/8/2016,165,1
MAHOGANY,PDA2016-00145,2016,BP2016-00636,Single Construction Permit,Completed,"$238,489","1,578.0000",1/25/2016,1/26/2016,6/17/2016,144,2
MAHOGANY,PDA2016-00167,2016,BP2016-00707,Single Construction Permit,Completed,"$223,814","1,450.0000",1/27/2016,1/28/2016,5/11/2016,105,1
MAHOGANY,PDA2016-00174,2016,BP2016-00753,Single Construction Permit,Completed,"$266,304","1,763.0000",1/28/2016,2/2/2016,6/9/2016,133,4
MAHOGANY,PDA2016-00175,2016,BP2016-00754,Single Construction Permit,Completed,"$412,185","2,542.0000",1/28/2016,2/1/2016,6/2/2016,126,1
MAHOGANY,PDA2016-00176,2016,BP2016-00755,Single Construction Permit,Completed,"$271,416","1,797.0000",1/28/2016,2/1/2016,6/27/2016,151,1
MAHOGANY,PDA2016-00177,2016,BP2016-00757,Single Construction Permit,Completed,"$544,349","3,091.0000",1/28/2016,2/2/2016,9/9/2016,225,4
MAHOGANY,PDA2016-00181,2016,BP2016-00771,Single Construction Permit,Completed,"$273,095","1,797.0000",1/29/2016,2/1/2016,9/8/2016,223,1
MAHOGANY,PDA2016-00186,2016,BP2016-00804,Single Construction Permit,Completed,"$340,293","2,073.0000",1/29/2016,2/2/2016,6/21/2016,144,2
MAHOGANY,PDA2016-00187,2016,BP2016-00805,Single Construction Permit,Completed,"$206,435","1,154.0000",1/29/2016,2/2/2016,6/27/2016,150,2
MAHOGANY,PDA2016-00192,2016,BP2016-00857,Single Construction Permit,Completed,"$193,891","1,280.0000",2/2/2016,2/3/2016,6/28/2016,147,1
MAHOGANY,PDA2016-00193,2016,BP2016-00859,Single Construction Permit,Completed,"$266,304","1,763.0000",2/2/2016,2/3/2016,7/18/2016,167,1
MAHOGANY,PDA2016-00194,2016,BP2016-00820,Single Construction Permit,Completed,"$193,891","1,280.0000",2/1/2016,2/2/2016,6/15/2016,135,1
MAHOGANY,PDA2016-00195,2016,BP2016-00823,Single Construction Permit,Pre Board Phase,"$972,232","5,178.0000",2/1/2016,3/3/2016,12/31/9999,232,21
MAHOGANY,PDA2016-00196,2016,BP2016-00822,Single Construction Permit,Completed,"$240,895","1,594.0000",2/1/2016,2/16/2016,7/7/2016,157,11
MAHOGANY,PDA2016-00199,2016,BP2016-00827,Single Construction Permit,Completed,"$235,728","1,428.0000",2/1/2016,2/2/2016,7/19/2016,169,1
MAHOGANY,PDA2016-00200,2016,BP2016-00837,Single Construction Permit,Completed,"$236,823","1,566.0000",2/1/2016,2/2/2016,8/15/2016,196,1
MAHOGANY,PDA2016-00201,2016,BP2016-00872,Single Construction Permit,Completed,"$336,242","2,029.0000",2/2/2016,2/5/2016,8/15/2016,195,3
MAHOGANY,PDA2016-00211,2016,BP2016-00858,Single Construction Permit,Final Phase,"$570,690","3,276.0000",2/2/2016,2/3/2016,12/31/9999,231,28
MAHOGANY,PDA2016-00213,2016,BP2016-00874,Single Construction Permit,Completed,"$338,347","2,043.0000",2/2/2016,2/11/2016,8/31/2016,211,2
MAHOGANY,PDA2016-00229,2016,BP2016-00974,Single Construction Permit,Completed,"$272,146","1,652.0000",2/5/2016,2/8/2016,7/19/2016,165,1
MAHOGANY,PDA2016-00237,2016,BP2016-01188,Single Construction Permit,Completed,"$331,272","2,013.0000",2/11/2016,2/11/2016,8/17/2016,188,1
MAHOGANY,PDA2016-00240,2016,BP2016-01085,Single Construction Permit,Completed,"$194,716","1,280.0000",2/9/2016,2/10/2016,7/13/2016,155,39
MAHOGANY,PDA2016-00244,2016,BP2016-01698,Single Construction Permit,Completed,"$236,823","1,566.0000",2/26/2016,3/2/2016,6/29/2016,124,2
MAHOGANY,PDA2016-00261,2016,BP2016-01186,Single Construction Permit,Completed,"$274,011","1,652.0000",2/11/2016,2/17/2016,6/20/2016,130,1
MAHOGANY,PDA2016-00268,2016,BP2016-01284,Single Construction Permit,Completed,"$254,176","1,668.0000",2/16/2016,2/24/2016,7/19/2016,154,7
MAHOGANY,PDA2016-00269,2016,BP2016-01202,Single Construction Permit,Completed,"$241,599","1,598.0000",2/11/2016,2/11/2016,6/21/2016,131,1
MAHOGANY,PDA2016-00271,2016,BP2016-01224,Single Construction Permit,Completed,"$422,099","2,428.0000",2/12/2016,2/16/2016,7/13/2016,152,1
MAHOGANY,PDA2016-00273,2016,BP2016-01235,Single Construction Permit,Completed,"$131,478","1,181.0000",2/12/2016,2/16/2016,7/19/2016,158,52
MAHOGANY,PDA2016-00273,2016,BP2016-01236,Single Construction Permit,Completed,"$132,801","1,193.0000",2/12/2016,2/16/2016,7/19/2016,158,52
MAHOGANY,PDA2016-00279,2016,BP2016-01240,Single Construction Permit,Final Phase,"$188,365","1,639.0000",2/12/2016,3/10/2016,12/31/9999,221,19
MAHOGANY,PDA2016-00279,2016,BP2016-01241,Single Construction Permit,Completed,"$188,365","1,639.0000",2/12/2016,3/10/2016,8/2/2016,172,19
MAHOGANY,PDA2016-00285,2016,BP2016-01268,Single Construction Permit,Completed,"$223,814","1,450.0000",2/12/2016,2/17/2016,5/26/2016,104,3
MAHOGANY,PDA2016-00294,2016,BP2016-01310,Single Construction Permit,Completed,"$346,849","2,127.0000",2/16/2016,2/19/2016,7/6/2016,141,2
MAHOGANY,PDA2016-00296,2016,BP2016-01318,Single Construction Permit,Completed,"$320,933","1,877.0000",2/16/2016,2/25/2016,8/16/2016,182,57
MAHOGANY,PDA2016-00297,2016,BP2016-01320,Single Construction Permit,Final Phase,"$434,865","2,702.0000",2/16/2016,2/19/2016,12/31/9999,217,2
MAHOGANY,PDA2016-00298,2016,BP2016-01321,Single Construction Permit,Completed,"$238,489","1,578.0000",2/16/2016,2/24/2016,7/5/2016,140,3
MAHOGANY,PDA2016-00299,2016,BP2016-01323,Single Construction Permit,Completed,"$380,408","2,348.0000",2/16/2016,2/23/2016,7/12/2016,147,2
MAHOGANY,PDA2016-00300,2016,BP2016-01326,Single Construction Permit,Completed,"$532,406","3,316.0000",2/16/2016,2/19/2016,9/15/2016,212,146
MAHOGANY,PDA2016-00312,2016,BP2016-01394,Single Construction Permit,Completed,"$556,717","3,394.0000",2/18/2016,2/23/2016,9/16/2016,211,35
MAHOGANY,PDA2016-00318,2016,BP2016-01548,Single Construction Permit,Completed,"$464,158","2,697.0000",2/23/2016,2/26/2016,6/20/2016,118,2
MAHOGANY,PDA2016-00319,2016,BP2016-01412,Single Construction Permit,Completed,"$271,725","1,797.0000",2/18/2016,2/26/2016,7/22/2016,155,1
MAHOGANY,PDA2016-00323,2016,BP2016-01436,Single Construction Permit,Completed,"$239,925","1,428.0000",2/18/2016,2/25/2016,7/22/2016,155,2
MAHOGANY,PDA2016-00324,2016,BP2016-01438,Single Construction Permit,Completed,"$235,934","1,428.0000",2/18/2016,2/25/2016,9/8/2016,203,3
MAHOGANY,PDA2016-00333,2016,BP2016-01546,Single Construction Permit,Completed,"$367,051","2,260.0000",2/23/2016,3/1/2016,7/7/2016,135,2
MAHOGANY,PDA2016-00337,2016,BP2016-01512,Single Construction Permit,Completed,"$452,782","2,771.0000",2/22/2016,2/24/2016,9/13/2016,204,2
MAHOGANY,PDA2016-00339,2016,BP2016-01523,Single Construction Permit,Completed,"$274,286","1,652.0000",2/22/2016,3/17/2016,7/19/2016,148,44
MAHOGANY,PDA2016-00341,2016,BP2016-01792,Single Construction Permit,Completed,"$401,164","2,481.0000",3/2/2016,3/10/2016,6/16/2016,106,1
MAHOGANY,PDA2016-00344,2016,BP2016-01545,Single Construction Permit,Pre Backfill Phase,"$339,992","2,071.0000",2/23/2016,3/24/2016,12/31/9999,210,22
MAHOGANY,PDA2016-00351,2016,BP2016-01607,Single Construction Permit,Completed,"$253,729","1,668.0000",2/24/2016,3/2/2016,7/18/2016,145,2
MAHOGANY,PDA2016-00372,2016,BP2016-01743,Single Construction Permit,Completed,"$228,923","1,513.0000",2/29/2016,3/2/2016,7/19/2016,141,2
MAHOGANY,PDA2016-00384,2016,BP2016-01996,Single Construction Permit,Completed,"$261,859","1,578.0000",3/8/2016,3/10/2016,7/26/2016,140,2
MAHOGANY,PDA2016-00398,2016,BP2016-01974,Single Construction Permit,Pre Board Phase,"$437,297","2,646.0000",3/8/2016,3/10/2016,12/31/9999,196,49
MAHOGANY,PDA2016-00405,2016,BP2016-02036,Single Construction Permit,Final Phase,"$238,489","1,578.0000",3/9/2016,3/10/2016,12/31/9999,195,43
MAHOGANY,PDA2016-00407,2016,BP2016-02039,Single Construction Permit,Completed,"$239,553","1,540.0000",3/9/2016,3/28/2016,8/11/2016,155,12
MAHOGANY,PDA2016-00408,2016,BP2016-02062,Single Construction Permit,Final Phase,"$442,514","2,702.0000",3/10/2016,3/15/2016,12/31/9999,194,1
MAHOGANY,PDA2016-00409,2016,BP2016-02047,Single Construction Permit,Completed,"$259,827","1,594.0000",3/9/2016,3/11/2016,8/17/2016,161,2
MAHOGANY,PDA2016-00410,2016,BP2016-02048,Single Construction Permit,Completed,"$263,275","1,704.0000",3/9/2016,3/10/2016,8/3/2016,147,2
MAHOGANY,PDA2016-00411,2016,BP2016-02049,Single Construction Permit,Completed,"$342,940","2,101.0000",3/9/2016,3/11/2016,8/15/2016,159,55
MAHOGANY,PDA2016-00412,2016,BP2016-02051,Single Construction Permit,Completed,"$284,135","1,862.0000",3/9/2016,4/4/2016,8/15/2016,159,14
MAHOGANY,PDA2016-00413,2016,BP2016-02053,Single Construction Permit,Final Phase,"$197,723","1,300.0000",3/9/2016,3/14/2016,12/31/9999,195,3
MAHOGANY,PDA2016-00417,2016,BP2016-02176,Single Construction Permit,Completed,"$436,309","2,706.0000",3/14/2016,3/17/2016,8/26/2016,165,1
