CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279220.63737000000,7842.92162444000
Residential,1,KIN,KINGSLAND,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,4370,2362,169,0,787,667,189,0,1259,189,0,57,0,0,0,0,0,1,0,1,1181,66,1759,77,0,0,0,46,5,72,11,0,0,1,182,35,492,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,183,116,409,6,0,0,2,648,565,1637,17,0,0,1,920,831,268,202,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327745.98662000000,4886.85232711000
Industrial,2,GPI,GREAT PLAINS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.69959000000,8593.49375121000
Residential,1,KEL,KELVIN GROVE,SOUTH,INNER SUBURBS,1960s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,2298,903,97,0,501,354,16,0,504,27,0,0,0,0,0,2,0,0,0,0,482,122,742,22,0,0,0,0,0,0,0,0,0,0,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,392,0,0,0,0,25,23,45,2,0,0,0,346,340,1094,8,0,0,2,332,278,91,159,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756671.79481700000,3462.89951455000
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.83672100000,2325.65660336000
Residential,1,RIV,RIVERBEND,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,10377,3457,764,0,3252,3259,42,0,0,150,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,1,0,0,0,42,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,142,252,1,0,0,0,3240,3070,10049,19,0,0,0,395,990,753,1205,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069658.64161000000,9217.02360167000
Residential,1,CHK,CHINOOK PARK,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,1677,587,83,0,486,490,0,0,96,0,0,0,0,0,0,1,0,0,0,0,90,17,194,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,0,0,0,0,0,0,0,0,0,0,0,478,469,1345,11,0,1,1,80,235,79,167,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582629.87949600000,3251.15551628000
Residential,1,NGM,NORTH GLENMORE PARK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,2404,1003,143,0,757,808,99,0,46,0,0,48,0,1,1,0,0,0,0,0,42,0,62,4,0,0,0,44,1,80,4,0,0,0,94,40,240,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,790,716,2020,14,3,0,2,216,389,155,194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155904.77146000000,4868.37385704000
Residential,1,WND,WINDSOR PARK,CENTRE,INNER SUBURBS,1940s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,3834,2396,154,0,832,367,257,29,1528,81,0,128,0,0,4,0,0,2,0,62,1386,421,2017,64,16,0,1,117,8,199,5,0,5,0,246,92,596,7,4,0,0,0,0,0,0,0,0,0,24,7,51,1,4,4,0,6,4,40,0,0,0,0,68,54,123,4,9,0,5,339,246,808,13,10,0,6,1074,768,206,129,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276633.19119000000,5332.15983411000
Residential,1,CHA,CHAPARRAL,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2005,,7130,2460,1013,0,2257,2087,217,0,80,76,0,0,0,0,0,0,0,0,0,0,77,68,127,3,0,0,0,0,0,0,0,0,0,0,216,210,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,124,2,0,0,10,1953,1913,6439,34,90,0,0,194,718,468,885,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694136.70330000000,8294.72402074000
Residential,1,SET,SETON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.44125000000,6040.52391874000
Residential,1,SOC,SOUTH CALGARY,CENTRE,INNER CITY,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,3428,2011,161,0,802,730,133,86,655,226,0,161,2,18,0,0,0,0,0,0,620,184,945,35,0,0,1,125,7,184,31,3,1,0,118,66,287,9,6,0,0,0,0,0,0,0,0,0,74,0,126,8,4,4,0,17,2,69,3,0,0,0,203,59,358,22,0,1,8,671,484,1459,38,13,0,20,777,723,186,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885510.67427700000,4859.69803270000
Industrial,2,HIF,HIGHFIELD,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736442.09275000000,7657.69910317000
Residential,1,EPK,ELBOW PARK,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,3452,1216,261,0,1089,1206,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,2,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1086,3436,39,22,2,0,147,383,172,403,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786488.95843000000,7301.11865043000
Residential,1,ERI,ERIN WOODS,EAST,RECENT SUBURBS,1980s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2005,,6819,2404,809,0,1740,1849,47,0,119,271,93,25,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,24,3,46,0,0,1,0,46,12,139,1,0,0,0,93,92,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,31,694,56,0,0,0,1821,1602,5741,28,0,0,0,232,614,510,737,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588421.15317000000,5242.94408112000
Residential,1,RUT,RUTLAND PARK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,2284,968,115,0,744,311,40,0,95,492,0,29,0,0,0,1,0,0,0,0,92,0,94,3,0,0,0,25,0,43,4,0,0,0,38,9,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163,0,0,0,0,490,461,1165,2,0,0,0,304,274,717,7,0,0,1,297,341,159,143,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681040.51404600000,4322.96250015000
Residential,1,CFC,CFB - CURRIE,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096775.30039000000,5101.63955079000
Residential,1,DIS,DISCOVERY RIDGE,WEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,2336,1321,333,0,746,754,103,0,414,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,95,93,221,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,38,74,0,8,0,8,637,615,2041,15,94,0,0,59,254,168,274,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598431.26711000000,8463.02400316000
Residential,1,GLA,GLAMORGAN,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,6361,2979,338,0,1815,1140,86,44,994,694,0,18,0,0,1,2,0,0,0,3,932,240,1579,59,0,0,0,16,3,24,1,0,1,0,85,59,214,1,0,0,0,0,0,0,0,0,0,0,42,1,115,2,0,0,0,3,0,179,0,0,0,1,685,447,1352,8,0,0,0,1126,1065,2898,14,0,0,3,979,1085,411,382,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955756.40414000000,6069.12807340000
Residential,1,LPK,LINCOLN PARK,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,2441,1414,95,0,637,0,6,0,963,444,0,0,0,0,0,1,0,0,0,1,937,543,1434,25,0,0,0,0,0,0,0,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,386,90,944,58,0,0,0,0,0,0,0,0,0,1,694,378,115,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522942.26908000000,5861.48825739000
Residual Sub Area,4,09N,09N,SOUTH,RESIDUAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479161.48135500000,2792.74450469000
Industrial,2,S23,SECTION 23,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111773.03758000000,8409.42470009000
Residential,1,HAY,HAYSBORO,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,5931,2905,298,0,1986,1815,0,0,1058,9,0,23,0,0,0,0,0,0,0,21,973,335,1415,64,0,0,0,21,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,0,0,0,0,1780,1639,4467,35,0,0,0,966,1032,389,370,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667756.61053000000,6542.85979724000
Industrial,2,SHI,SHEPARD INDUSTRIAL,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,285,153,8,0,143,3,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,142,282,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,55,62,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641594.41126000000,10844.05858170000
Industrial,2,ESH,EAST SHEPARD INDUSTRIAL,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17367772.51040000000,17686.68670240000
Residential,1,WIL,WILLOW PARK,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,5352,2274,259,0,1829,1587,0,0,240,439,0,6,0,0,0,0,0,2,0,1,218,0,379,21,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,430,330,834,8,0,0,1,1567,1499,4124,19,0,0,2,508,930,345,408,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398342.90464000000,7332.21434247000
Residential,1,DIA,DIAMOND COVE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,827,271,43,0,265,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,265,827,3,0,0,0,14,91,67,89,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488866.18224500000,5267.26710344000
Residential,1,WBN,WOODBINE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,9973,3363,544,0,3001,2930,82,0,0,342,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,3,0,0,0,77,62,197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,208,651,36,0,0,0,2904,2731,9110,26,0,0,0,336,951,763,1160,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180369.35881000000,9477.64253257000
Residential,1,EAG,EAGLE RIDGE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,421,110,19,0,95,98,0,0,11,0,0,0,0,0,0,1,0,0,0,0,10,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,0,0,0,0,0,0,0,0,0,0,0,94,86,261,4,0,0,1,14,51,11,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371978.39397200000,3865.86172439000
Residential,1,FAI,FAIRVIEW,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,3634,1593,221,0,1130,1255,0,0,313,0,0,25,0,0,0,0,0,0,0,0,290,0,568,23,0,0,0,17,2,27,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,1128,3039,13,0,0,0,380,627,274,246,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320718.25680000000,5103.26469074000
Residential,1,ACA,ACADIA,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,10575,5014,577,0,2914,2284,132,0,2026,384,140,41,0,0,4,1,0,2,0,34,1863,402,3176,129,0,0,0,37,7,67,4,0,0,0,128,89,311,4,0,0,0,137,127,256,3,0,0,0,0,0,0,0,0,0,0,4,1,164,3,0,0,0,371,277,929,13,0,0,1,2244,2011,5672,39,0,0,7,1507,1887,700,635,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906037.02714000000,9130.98122863000
Industrial,2,SFH,SOUTH FOOTHILLS,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638979.56258000000,7849.61487840000
Residential,1,OAK,OAKRIDGE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,6112,2292,361,0,2075,1706,144,0,35,402,0,5,0,0,0,0,0,0,0,0,35,33,56,0,0,0,0,5,0,6,0,0,0,0,142,105,273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,303,768,8,0,0,0,1694,1634,5009,12,0,0,0,384,833,411,591,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419705.08540000000,6362.79283624000
Residential,1,BYV,BAYVIEW,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,656,249,25,0,237,212,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,31,55,4,0,0,0,206,206,601,6,0,0,0,28,111,26,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423973.10124500000,4299.26560005000
Residual Sub Area,4,12A,12A,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455335.71757000000,6103.65312816000
Residential,1,PUM,PUMP HILL,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,1801,560,43,0,417,381,50,0,61,66,0,0,0,0,0,2,0,0,0,0,61,0,72,0,0,0,0,0,0,0,0,0,0,0,49,49,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,336,0,0,0,0,65,0,115,1,0,0,0,374,368,1192,7,0,0,2,105,220,69,132,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942291.23414700000,3966.77102859000
Residential,1,PAL,PALLISER,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,3196,1704,128,0,1062,468,184,156,577,319,0,0,0,0,0,0,0,0,0,2,518,180,742,39,18,0,0,0,0,0,0,0,0,0,174,172,315,4,6,0,0,0,0,0,0,0,0,0,154,0,261,2,0,0,0,0,0,0,0,0,0,0,312,266,604,7,0,0,0,461,444,1274,7,0,0,0,630,663,147,156,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987414.79420100000,4048.17989133000
Residential,1,MPL,MAPLE RIDGE,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,2047,810,93,0,757,807,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,757,2046,15,0,0,0,117,362,130,168,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772711.73700000000,8167.74117413000
Residential,1,DDG,DOUGLASDALE/GLEN,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,11759,3965,1068,0,3823,3735,144,0,0,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,143,143,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,72,181,1,0,0,1,3686,3608,11333,48,0,0,0,336,1346,777,1338,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027544.20631000000,13861.84862020000
