Nombre,Temas,Subtemas,Tipos,Subtipos,Subsubtipos,Perfiles,País,Provincia,Municipio,Distrito,Calle,Número,Bloque,Portal,Escalera,Planta,Puerta,Localidad,C.P.,Georreferenciación,Coordenada X (UTM),Coordenada Y (UTM),Coordenada X,Coordenada Y,CIF,Teléfono,Fax,Email,Web,Texto
"Parada autobús PASEO DE LA CHOPERA - AVENIDA DEL DOCTOR SEVERO OCHOA (Pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","122","","","","","","Alcobendas","","center=40.54497172870346,-3.651265423213662&info=Parada autobús PºCHOPERA - AV.DR.S. OCHOA",444852.4500000873,4488450.35,40.54497172870346,-3.651265423213662,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_223933194185"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2277"">N-101. (L&iacute;nea Nocturna). Madrid (Plaza de Castilla) - Alcobendas</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CALLE DE CÁDIZ","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","64","","","","","","Alcobendas","","center=40.541310338532895,-3.6411189238518147&info=Parada autobús PASEO CHOPERA - CALLE CÁDIZ",445708.68000007817,4488037.63,40.541310338532895,-3.6411189238518147,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_2085603633717"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera) </a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CALLE DE LOS NARANJOS","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","18","","","","","","Alcobendas","","center=40.53766882431691,-3.6376990882445006&info=Parada autobús PºCHOPERA - C/NARANJOS",445995.3566000753,4487631.3149999995,40.53766882431691,-3.6376990882445006,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3719606461594"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11. L&iacute;nea Circular</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CALLE DE PABLO SERRANO","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","1","","","","","","Alcobendas","","center=40.53767628452603,-3.637989410432&info=Parada autobús PASEO DE LA CHOPERA - CALLE DE PABLO SERRANO",445970.77600007557,4487632.321000001,40.53767628452603,-3.637989410432,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_6882491812064"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:&nbsp;</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10. L&iacute;nea Circular</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CALLE DEL PINTOR SOROLLA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","29","","","","","","Alcobendas","","center=40.54114323090118,-3.641328707424977&info=Parada autobús PASEO CHOPERA - PINTOR SOROLLA",445690.78000007855,4488019.210000001,40.54114323090118,-3.641328707424977,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3385867405500"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera) </a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CENTRO CULTURAL PABLO IGLESIAS","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","63","","","","","","Alcobendas","","center=40.543130549389986,-3.6437653403896775&info=Parada autobús Pº CHOPERA-C.C. P. IGLESIAS",445486.05000008043,4488241.31,40.543130549389986,-3.6437653403896775,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_4976013556396"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera) </a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CENTRO DE SALUD VALDAVIA (impares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","93","","","","","","Alcobendas","","center=40.5443347612032,-3.647189314156732&info=Parada autobús Pº CHOPERA - C.SALUD VALDAVIA",445197.0880000836,4488377.102999999,40.5443347612032,-3.647189314156732,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_469178903586"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera)</a> </li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CENTRO DE SALUD VALDAVIA (pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","108","","","","","","Alcobendas","","center=40.54464691574111,-3.646615360097783&info=Parada autobús PºCHOPERA - C. SALUD VALDAVIA",445245.9440000831,4488411.396000001,40.54464691574111,-3.646615360097783,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_633805686455"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2. Alcobendas-La Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2263"">157. Madrid-Alcobendas (Paseo de la Chopera)</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2277"">N-101. (L&iacute;nea Nocturna). Madrid (Plaza de Castilla) - Alcobendas</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CENTRO SALUD LA CHOPERA (impares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","15","","","","","","Alcobendas","","center=40.539802890621296,-3.6393456725587785&info=Parada autobús PASEO CHOPERA - CENTRO SALUD",445857.63000007666,4487869.209999999,40.539802890621296,-3.6393456725587785,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_2126592323905"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera) </a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA - CENTRO SALUD LA CHOPERA (pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","46","","","","","","Alcobendas","","center=40.539908699305,-3.639060793681065&info=Parada autobús PASEO CHOPERA - CENTRO SALUD",445881.84000007645,4487880.78,40.539908699305,-3.639060793681065,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_9676788488885"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera) </a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA (CENTRO DE REHABILITACIÓN) - AVENIDA DE ESPAÑA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","94","","","","","","Alcobendas","","center=40.543326367014515,-3.643658452978479&info=Parada autobús Pº CHOPERA - AV.ESPAÑA",445495.2600000804,4488262.9799999995,40.543326367014515,-3.643658452978479,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_8577408486517"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera)</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA (Escuela Infantil El Cuquillo) - AVENIDA DEL DOCTOR SEVERO OCHOA (pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","118","","","","","","Alcobendas","","center=40.54490547103923,-3.6501532791452456&info=Parada autobús Pº CHOPERA - AV. DR. S.OCHOA (pares)",444946.5700000862,4488442.299999999,40.54490547103923,-3.6501532791452456,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3518632829245"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2. Alcobendas-La Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera)</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2277"">N-101. (L&iacute;nea Nocturna). Madrid (Plaza de Castilla) - Alcobendas</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA CHOPERA (frente a Escuela Infantil Cuquillo) - AVENIDA DEL DOCTOR SEVERO OCHOA (Impares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CHOPERA","107","","","","","","Alcobendas","","center=40.544697001202216,-3.6500900907257483&info=Parada autobús Pº CHOPERA - AV.DR.S.OCHOA",444951.7500000861,4488419.119999999,40.544697001202216,-3.6500900907257483,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_5062929550157"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2262"">157. Madrid-Alcobendas (Paseo de la Chopera)</a> </li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LA MARQUESA VIUDA DE ALDAMA - CALLE DE LA VEREDILLA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS MARQUESA VDA ALDAMA","17","","","","","","Alcobendas","","center=40.51725175998035,-3.6303577682637105&info= Parada autobús Pº M.V.ALDAMA - C/VEREDILLA",446600.8700000695,4485360.52,40.51725175998035,-3.6303577682637105,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_2428510892913"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2. Alcobendas-La Moraleja</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LOS PARQUES - CAMINO DEL CURA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS PARQUES DE LOS","38","","","","","","Alcobendas","","center=40.509535522409074,-3.635442690373287&info=Parada autobús Pº PARQUES - Cº ENCINAR",446163.94000007346,4484507.099999998,40.509535522409074,-3.635442690373287,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_8548383975547"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2247"">L-3. Arroyo de la Vega-Soto de la Moraleja-El Encinar de los Reyes</a></li></ul><h5>L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2261"">155B. Madrid- El Encinar de los Reyes</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LOS PARQUES - CAMINO DEL ENCINAR (impares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS PARQUES DE LOS","7","","","","","","Alcobendas","","center=40.512715774382904,-3.6501777293747257&info=Parada autobús P.PARQUES-C.ENCINAR",444918.15000008646,4484869.209999999,40.512715774382904,-3.6501777293747257,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3432590621607"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2247"">L-3. Arroyo de la Vega-Soto de la Moraleja-El Encinar de los Reyes</a></li></ul><h5>L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2261"">155B. Madrid- El Encinar de los Reyes</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús PASEO DE LOS PARQUES - CAMINO DEL ENCINAR (pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS PARQUES DE LOS","6","","","","","","Alcobendas","","center=40.51279421182702,-3.6505512503950963&info=Parada autobús P.PARQUES-C.ENCINAR",444886.57000008674,4484878.15,40.51279421182702,-3.6505512503950963,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_9153357980656"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2261"">155B. Madrid- El Encinar de los Reyes</a></li></ul></div></div><!--fin fichaterritoriales-->"
